,heart,sleep,step
2018-05-23 1.5時,68.7,2.0,0.0
2018-05-23 1.75時,69.0,2.0,0.0
2018-05-23 2.0時,67.0,1.0,0.0
2018-05-23 2.25時,64.7,1.0,0.0
2018-05-23 2.5時,66.7,1.3,0.0
2018-05-23 2.75時,62.7,1.0,0.0
2018-05-23 3.0時,66.3,1.3,0.0
2018-05-23 3.25時,66.7,1.3,0.0
2018-05-23 3.5時,63.3,1.0,0.0
2018-05-23 3.75時,67.3,1.7,0.0
2018-05-23 4.0時,62.7,2.0,0.0
2018-05-23 4.25時,64.0,2.0,0.0
2018-05-23 4.5時,63.3,2.0,0.0
2018-05-23 4.75時,66.0,2.3,0.0
2018-05-23 5.0時,67.7,2.0,0.0
2018-05-23 5.25時,73.7,2.0,0.0
2018-05-23 5.5時,69.0,2.0,0.0
2018-05-23 5.75時,66.7,2.0,0.0
2018-05-23 6.0時,85.3,2.3,0.0
2018-05-23 6.25時,90.0,3.0,44.0
2018-05-23 6.5時,87.0,3.0,68.3
2018-05-23 7.0時,87.0,3.0,183.7
2018-05-23 7.25時,82.7,3.0,228.0
2018-05-23 7.5時,112.3,3.0,456.0
2018-05-23 7.75時,87.3,3.0,113.0
2018-05-23 21.75時,88.3,3.0,479.0
2018-05-23 22.0時,77.0,3.0,400.0
2018-05-23 22.25時,87.0,3.0,179.7
2018-05-23 22.5時,88.0,3.0,95.5
2018-05-23 22.75時,79.3,3.0,71.5
2018-05-23 23.25時,83.3,3.0,52.5
2018-05-23 23.5時,83.3,3.0,32.0
2018-05-23 23.75時,89.0,3.0,97.0
2018-05-24 0.25時,81.3,3.0,71.0
2018-05-24 0.5時,95.7,3.0,307.0
2018-05-24 0.75時,78.3,3.0,7.0
2018-05-24 1.0時,81.7,2.3,0.0
2018-05-24 1.25時,70.7,1.0,0.0
2018-05-24 1.5時,69.3,1.0,0.0
2018-05-24 1.75時,68.7,1.0,0.0
2018-05-24 2.0時,68.0,1.0,0.0
2018-05-24 2.25時,66.7,1.0,0.0
2018-05-24 2.5時,65.3,1.0,0.0
2018-05-24 2.75時,66.7,1.0,0.0
2018-05-24 3.0時,64.3,1.0,0.0
2018-05-24 3.25時,66.7,1.0,0.0
2018-05-24 3.5時,64.7,1.0,0.0
2018-05-24 3.75時,66.7,1.7,0.0
2018-05-24 4.0時,74.0,2.7,54.0
2018-05-24 4.5時,64.0,2.3,0.0
2018-05-24 4.75時,68.3,2.0,0.0
2018-05-24 5.0時,73.0,2.0,0.0
2018-05-24 5.25時,65.7,2.0,0.0
2018-05-24 5.5時,65.7,2.0,0.0
2018-05-24 5.75時,66.3,2.0,0.0
2018-05-24 6.0時,68.3,2.0,0.0
2018-05-24 6.25時,81.3,2.7,126.0
2018-05-24 6.5時,88.0,3.0,120.5
2018-05-24 6.75時,79.0,3.0,99.5
2018-05-24 7.0時,86.3,3.0,336.5
2018-05-24 7.25時,96.7,3.0,306.3
2018-05-24 7.5時,95.0,3.0,447.0
2018-05-24 7.75時,83.5,3.0,166.3
2018-05-24 21.5時,84.3,3.0,77.0
2018-05-24 21.75時,81.7,3.0,193.0
2018-05-24 22.0時,91.7,3.0,415.3
2018-05-24 22.25時,93.7,3.0,174.3
2018-05-24 22.75時,87.0,3.0,101.3
2018-05-25 0.0時,82.0,3.0,25.0
2018-05-25 0.25時,82.7,3.0,109.0
2018-05-25 1.0時,82.5,3.0,246.0
2018-05-25 1.5時,69.0,2.0,0.0
2018-05-25 1.75時,68.0,1.3,0.0
2018-05-25 2.0時,65.3,1.0,0.0
2018-05-25 2.25時,64.3,1.7,0.0
2018-05-25 2.5時,68.0,2.0,0.0
2018-05-25 2.75時,63.3,1.0,0.0
2018-05-25 3.0時,62.7,1.0,0.0
2018-05-25 3.25時,61.3,1.7,0.0
2018-05-25 3.5時,58.3,2.3,0.0
2018-05-25 3.75時,61.3,2.0,0.0
2018-05-25 4.0時,61.7,2.0,0.0
2018-05-25 4.25時,62.7,1.3,0.0
2018-05-25 4.5時,63.3,1.3,0.0
2018-05-25 4.75時,62.0,2.3,0.0
2018-05-25 5.0時,61.7,2.0,0.0
2018-05-25 5.25時,73.0,2.0,0.0
2018-05-25 5.5時,66.3,2.0,0.0
2018-05-25 5.75時,61.7,2.0,0.0
2018-05-25 6.0時,66.0,2.0,0.0
2018-05-25 6.25時,97.0,2.7,86.0
2018-05-25 6.5時,87.0,3.0,75.3
2018-05-25 6.75時,78.7,3.0,71.0
2018-05-25 7.0時,74.3,3.0,117.5
2018-05-25 7.25時,85.3,3.0,302.7
2018-05-25 7.5時,95.3,3.0,464.3
2018-05-25 7.75時,86.0,3.0,163.7
2018-05-25 8.75時,72.0,3.0,59.0
2018-05-25 9.0時,78.7,3.0,34.0
2018-05-25 9.5時,69.0,3.0,77.0
2018-05-25 9.75時,76.7,3.0,53.0
2018-05-25 10.25時,80.0,3.0,31.0
2018-05-25 10.5時,86.7,3.0,198.0
2018-05-25 11.25時,73.7,3.0,61.0
2018-05-25 11.5時,77.7,3.0,126.0
2018-05-25 21.5時,75.0,3.0,239.0
2018-05-25 21.75時,80.0,3.0,184.7
2018-05-25 22.0時,78.0,3.0,26.0
2018-05-25 22.25時,80.3,3.0,30.5
2018-05-25 22.75時,85.3,3.0,18.0
2018-05-26 0.25時,71.3,1.7,0.0
2018-05-26 0.5時,68.3,1.0,0.0
2018-05-26 0.75時,68.0,1.0,0.0
2018-05-26 1.0時,64.7,2.0,0.0
2018-05-26 1.25時,71.7,2.0,0.0
2018-05-26 1.5時,66.0,2.0,0.0
2018-05-26 1.75時,66.0,2.0,0.0
2018-05-26 2.0時,65.0,1.0,0.0
2018-05-26 2.25時,66.3,1.0,0.0
2018-05-26 2.5時,66.3,1.0,0.0
2018-05-26 2.75時,65.3,1.7,0.0
2018-05-26 3.0時,57.7,1.3,0.0
2018-05-26 3.25時,60.7,1.0,0.0
2018-05-26 3.5時,61.7,2.0,0.0
2018-05-26 3.75時,67.0,2.7,64.0
2018-05-26 4.0時,63.7,3.0,62.0
2018-05-26 4.25時,65.7,2.0,0.0
2018-05-26 4.5時,62.3,2.0,0.0
2018-05-26 4.75時,68.0,2.3,0.0
2018-05-26 5.0時,66.7,2.0,0.0
2018-05-26 5.25時,70.0,2.0,0.0
2018-05-26 5.5時,64.3,2.0,0.0
2018-05-26 5.75時,65.0,2.0,0.0
2018-05-26 6.0時,66.7,2.3,0.0
2018-05-26 6.25時,61.7,2.0,0.0
2018-05-26 6.5時,74.3,2.0,0.0
2018-05-26 6.75時,58.3,2.0,0.0
2018-05-26 7.0時,74.7,2.0,0.0
2018-05-26 7.25時,84.7,3.0,58.0
2018-05-26 8.25時,93.0,3.0,81.0
2018-05-26 8.75時,76.3,3.0,75.5
2018-05-26 9.25時,82.0,3.0,40.0
2018-05-26 9.5時,79.3,3.0,136.0
2018-05-26 9.75時,79.7,3.0,188.0
2018-05-26 10.0時,99.7,3.0,234.0
2018-05-26 10.25時,89.7,3.0,123.5
2018-05-26 11.0時,78.0,3.0,116.5
2018-05-26 11.25時,88.7,3.0,184.0
2018-05-26 11.5時,77.3,3.0,271.0
2018-05-26 11.75時,95.3,3.0,264.3
2018-05-26 21.5時,82.7,3.0,66.0
2018-05-26 21.75時,81.3,3.0,16.0
2018-05-26 22.25時,93.3,3.0,102.0
2018-05-26 22.75時,85.7,3.0,21.0
2018-05-27 0.0時,88.0,2.3,0.0
2018-05-27 0.25時,80.0,2.3,0.0
2018-05-27 0.5時,70.7,2.0,0.0
2018-05-27 0.75時,69.7,2.0,0.0
2018-05-27 1.0時,78.0,2.0,0.0
2018-05-27 1.25時,65.3,2.0,0.0
2018-05-27 1.5時,64.0,2.0,0.0
2018-05-27 1.75時,62.3,2.0,0.0
2018-05-27 2.0時,67.7,1.3,0.0
2018-05-27 2.25時,67.0,1.3,0.0
2018-05-27 2.5時,64.3,2.0,0.0
2018-05-27 2.75時,61.7,2.0,0.0
2018-05-27 3.0時,61.7,2.0,0.0
2018-05-27 3.25時,62.7,2.0,0.0
2018-05-27 3.5時,61.7,1.7,0.0
2018-05-27 3.75時,68.0,1.0,0.0
2018-05-27 4.0時,67.7,2.0,0.0
2018-05-27 4.25時,67.7,2.0,0.0
2018-05-27 4.5時,62.7,2.3,0.0
2018-05-27 4.75時,63.3,2.0,0.0
2018-05-27 5.0時,60.7,2.0,0.0
2018-05-27 5.25時,58.7,2.0,0.0
2018-05-27 5.5時,64.0,2.0,0.0
2018-05-27 5.75時,58.3,2.0,0.0
2018-05-27 6.0時,59.3,2.3,0.0
2018-05-27 6.25時,68.3,2.0,0.0
2018-05-27 6.5時,56.0,1.3,0.0
2018-05-27 6.75時,57.7,1.0,0.0
2018-05-27 7.0時,66.0,2.0,0.0
2018-05-27 7.25時,57.0,2.0,0.0
2018-05-27 7.5時,56.7,2.5,0.0
2018-05-27 7.75時,66.3,3.0,138.5
2018-05-27 8.75時,91.0,3.0,72.5
2018-05-27 9.0時,89.7,3.0,44.0
2018-05-27 9.25時,90.7,3.0,48.5
2018-05-27 9.5時,85.7,3.0,116.0
2018-05-27 9.75時,91.7,3.0,157.3
2018-05-27 10.0時,99.3,3.0,252.3
2018-05-27 10.25時,80.3,3.0,254.0
2018-05-27 21.5時,82.7,3.0,47.0
2018-05-27 21.75時,93.7,3.0,103.0
2018-05-27 22.0時,81.7,3.0,30.0
2018-05-27 22.75時,89.0,3.0,51.0
2018-05-28 0.5時,87.3,2.7,0.0
2018-05-28 0.75時,77.3,1.3,0.0
2018-05-28 1.0時,78.0,1.0,0.0
2018-05-28 1.25時,75.3,1.7,0.0
2018-05-28 1.5時,70.7,2.0,0.0
2018-05-28 1.75時,72.0,2.0,0.0
2018-05-28 2.0時,70.7,2.0,0.0
2018-05-28 2.25時,74.7,2.0,0.0
2018-05-28 2.5時,72.0,2.0,0.0
2018-05-28 2.75時,73.7,2.0,0.0
2018-05-28 3.0時,72.0,2.0,0.0
2018-05-28 3.25時,70.0,2.0,0.0
2018-05-28 3.5時,85.0,2.0,0.0
2018-05-28 3.75時,66.3,2.0,0.0
2018-05-28 4.0時,63.7,1.3,0.0
2018-05-28 4.25時,63.0,1.3,0.0
2018-05-28 4.5時,64.3,2.0,0.0
2018-05-28 4.75時,62.7,2.0,0.0
2018-05-28 5.0時,64.3,2.7,0.0
2018-05-28 5.25時,63.7,2.0,0.0
2018-05-28 5.5時,80.3,2.0,0.0
2018-05-28 5.75時,58.7,2.0,0.0
2018-05-28 6.0時,68.0,3.0,58.0
2018-05-28 6.25時,81.7,3.0,98.0
2018-05-28 6.5時,71.3,3.0,105.0
2018-05-28 6.75時,79.3,3.0,75.0
2018-05-28 7.0時,87.7,3.0,233.7
2018-05-28 7.25時,84.3,3.0,318.3
2018-05-28 7.5時,95.0,3.0,487.7
2018-05-28 7.75時,90.0,3.0,332.0
2018-05-28 8.0時,71.7,3.0,34.0
2018-05-28 21.75時,70.3,3.0,139.3
2018-05-28 22.0時,96.3,3.0,435.0
2018-05-28 22.25時,76.0,3.0,244.7
2018-05-28 22.5時,82.0,3.0,105.0
2018-05-28 22.75時,79.7,3.0,73.5
2018-05-28 23.0時,83.7,3.0,46.0
2018-05-28 23.25時,84.7,3.0,32.5
2018-05-28 23.5時,85.7,3.0,55.0
2018-05-29 0.0時,89.3,3.0,50.7
2018-05-29 0.5時,88.7,3.0,86.0
2018-05-29 0.75時,82.7,3.0,23.5
2018-05-29 1.0時,75.3,2.7,0.0
2018-05-29 1.25時,72.3,2.0,0.0
2018-05-29 1.5時,72.7,2.0,0.0
2018-05-29 1.75時,70.0,2.3,0.0
2018-05-29 2.0時,68.3,2.0,0.0
2018-05-29 2.25時,68.0,1.3,0.0
2018-05-29 2.5時,70.0,1.0,0.0
2018-05-29 2.75時,71.7,1.0,0.0
2018-05-29 3.0時,69.3,1.0,0.0
2018-05-29 3.25時,65.7,2.0,0.0
2018-05-29 3.5時,64.0,2.0,0.0
2018-05-29 3.75時,64.7,2.0,0.0
2018-05-29 4.0時,65.7,2.0,0.0
2018-05-29 4.25時,65.3,2.0,0.0
2018-05-29 4.5時,66.0,2.0,0.0
2018-05-29 4.75時,71.0,2.0,0.0
2018-05-29 5.0時,69.3,2.0,0.0
2018-05-29 5.25時,74.3,2.3,0.0
2018-05-29 5.5時,88.3,3.0,168.0
2018-05-29 6.25時,82.5,3.0,230.0
2018-05-29 6.5時,90.3,3.0,135.0
2018-05-29 6.75時,90.3,3.0,85.0
2018-05-29 7.0時,82.3,3.0,286.0
2018-05-29 7.25時,75.3,3.0,325.3
2018-05-29 7.5時,102.7,3.0,440.3
2018-05-29 7.75時,92.5,3.0,181.3
2018-05-29 21.5時,77.0,3.0,267.5
2018-05-29 21.75時,71.7,3.0,407.3
2018-05-29 22.0時,98.3,3.0,243.3
2018-05-29 22.25時,91.0,3.0,125.0
2018-05-29 22.5時,79.3,3.0,41.7
2018-05-29 22.75時,85.7,3.0,41.0
2018-05-29 23.0時,78.7,3.0,21.0
2018-05-29 23.5時,70.0,2.3,0.0
2018-05-29 23.75時,90.0,2.3,0.0
2018-05-30 0.0時,67.0,1.7,0.0
2018-05-30 0.25時,62.3,1.0,0.0
2018-05-30 0.5時,60.7,1.0,0.0
2018-05-30 0.75時,56.3,1.7,0.0
2018-05-30 1.0時,57.7,1.3,0.0
2018-05-30 1.25時,58.3,1.0,0.0
2018-05-30 1.5時,64.3,1.3,0.0
2018-05-30 1.75時,59.3,1.0,0.0
2018-05-30 2.0時,60.7,1.0,0.0
2018-05-30 2.25時,59.0,1.0,0.0
2018-05-30 2.5時,66.7,1.7,0.0
2018-05-30 2.75時,59.7,2.0,0.0
2018-05-30 3.0時,58.0,2.0,0.0
2018-05-30 3.25時,58.0,1.7,0.0
2018-05-30 3.5時,60.0,1.0,0.0
2018-05-30 3.75時,64.0,1.0,0.0
2018-05-30 4.0時,57.7,2.0,0.0
2018-05-30 4.25時,83.3,2.3,0.0
2018-05-30 4.5時,68.7,2.0,0.0
2018-05-30 4.75時,59.3,2.0,0.0
2018-05-30 5.0時,61.3,2.0,0.0
2018-05-30 5.25時,68.7,2.0,0.0
2018-05-30 6.0時,105.0,3.0,303.0
2018-05-30 6.25時,93.7,3.0,152.0
2018-05-30 6.5時,81.7,3.0,144.0
2018-05-30 7.0時,99.3,3.0,303.3
2018-05-30 7.25時,89.0,3.0,367.7
2018-05-30 7.5時,90.3,3.0,323.7
2018-05-30 7.75時,87.0,3.0,63.0
2018-05-30 21.5時,71.0,3.0,195.5
2018-05-30 21.75時,67.7,3.0,44.0
2018-05-30 23.0時,85.3,3.0,354.0
2018-05-30 23.5時,115.5,3.0,238.0
2018-05-31 0.0時,80.7,3.0,34.0
2018-05-31 0.25時,81.3,3.0,93.0
2018-05-31 0.5時,85.0,3.0,30.0
2018-05-31 0.75時,87.7,3.0,41.0
2018-05-31 1.0時,79.3,3.0,38.0
2018-05-31 1.5時,85.7,3.0,29.0
2018-05-31 2.0時,67.3,1.0,0.0
2018-05-31 2.25時,65.7,1.7,0.0
2018-05-31 2.5時,64.7,2.0,0.0
2018-05-31 2.75時,77.3,1.0,0.0
2018-05-31 3.0時,70.0,1.0,0.0
2018-05-31 3.25時,70.0,1.0,0.0
2018-05-31 3.5時,67.0,2.3,0.0
2018-05-31 3.75時,60.3,2.0,0.0
2018-05-31 4.0時,63.3,2.0,0.0
2018-05-31 4.25時,61.0,2.0,0.0
2018-05-31 4.5時,61.0,2.0,0.0
2018-05-31 4.75時,66.3,2.3,0.0
2018-05-31 5.0時,65.0,2.0,0.0
2018-05-31 5.25時,66.7,2.0,0.0
2018-05-31 5.5時,62.0,2.3,0.0
2018-05-31 5.75時,64.7,2.0,0.0
2018-05-31 6.0時,79.3,2.3,0.0
2018-05-31 6.25時,68.0,2.7,0.0
2018-05-31 6.5時,76.0,3.0,43.0
2018-05-31 7.0時,83.3,3.0,177.7
2018-05-31 7.25時,81.7,3.0,314.0
2018-05-31 7.5時,87.0,3.0,418.7
2018-05-31 7.75時,79.2,3.0,252.3
2018-05-31 21.75時,64.3,3.0,246.0
2018-05-31 22.25時,75.7,3.0,412.3
2018-05-31 22.5時,82.7,3.0,224.7
2018-05-31 22.75時,91.0,3.0,233.5
2018-05-31 23.0時,88.3,3.0,120.0
2018-05-31 23.5時,77.7,3.0,14.0
