,heart,sleep,step
2018-10-18 23.25時,96.7,3.0,24.0
2018-10-18 23.5時,87.7,3.0,46.0
2018-10-18 23.75時,83.5,3.0,37.0
2018-10-19 0.25時,77.7,2.3,0.0
2018-10-19 0.5時,75.5,1.0,0.0
2018-10-19 0.75時,75.8,1.0,0.0
2018-10-19 1.0時,74.0,1.7,0.0
2018-10-19 1.25時,75.7,1.0,0.0
2018-10-19 1.5時,75.0,1.3,0.0
2018-10-19 1.75時,77.0,1.0,0.0
2018-10-19 2.0時,77.0,1.3,0.0
2018-10-19 2.25時,71.3,1.0,0.0
2018-10-19 2.5時,74.3,1.7,0.0
2018-10-19 2.75時,75.7,2.0,0.0
2018-10-19 3.0時,72.7,1.0,0.0
2018-10-19 3.25時,72.7,1.3,0.0
2018-10-19 3.5時,74.3,2.0,0.0
2018-10-19 3.75時,75.7,1.3,0.0
2018-10-19 4.0時,77.7,1.0,0.0
2018-10-19 4.25時,75.7,1.7,0.0
2018-10-19 4.5時,73.5,2.0,0.0
2018-10-19 4.75時,76.3,2.0,0.0
2018-10-19 5.0時,72.3,2.0,0.0
2018-10-19 5.25時,75.8,2.3,0.0
2018-10-19 5.5時,82.5,2.3,0.0
2018-10-19 5.75時,78.3,2.0,0.0
2018-10-19 6.0時,88.0,2.0,0.0
2018-10-19 6.25時,90.3,2.3,0.0
2018-10-19 6.5時,74.0,3.0,108.0
2018-10-19 7.0時,83.7,3.0,189.7
2018-10-19 7.25時,87.0,3.0,277.7
2018-10-19 7.5時,78.7,3.0,341.3
2018-10-19 7.75時,82.7,3.0,236.0
2018-10-19 9.25時,90.7,3.0,102.0
2018-10-19 9.5時,80.0,3.0,146.0
2018-10-19 10.0時,86.7,3.0,46.0
2018-10-19 10.25時,79.5,3.0,115.0
2018-10-19 10.5時,81.0,3.0,26.0
2018-10-19 11.0時,86.7,3.0,102.0
2018-10-19 11.25時,91.0,3.0,31.0
2018-10-19 11.5時,94.3,3.0,305.0
2018-10-19 11.75時,84.0,3.0,120.0
2018-10-19 21.75時,71.3,3.0,52.0
2018-10-19 22.0時,94.7,3.0,368.3
2018-10-19 22.25時,69.0,3.0,224.7
2018-10-19 22.5時,81.3,3.0,246.0
2018-10-19 23.25時,84.3,3.0,23.0
2018-10-19 23.5時,90.7,3.0,35.0
2018-10-19 23.75時,98.0,3.0,59.0
2018-10-20 0.0時,82.8,3.0,81.5
2018-10-20 1.25時,76.3,3.0,51.0
2018-10-20 1.5時,71.0,1.7,0.0
2018-10-20 1.75時,70.5,1.0,0.0
2018-10-20 2.0時,69.5,1.0,0.0
2018-10-20 2.25時,69.7,1.0,0.0
2018-10-20 2.5時,68.3,1.0,0.0
2018-10-20 2.75時,64.3,1.7,0.0
2018-10-20 3.0時,68.3,2.0,0.0
2018-10-20 3.25時,64.0,2.0,0.0
2018-10-20 3.5時,63.3,2.0,0.0
2018-10-20 3.75時,65.0,1.0,0.0
2018-10-20 4.0時,64.0,1.7,0.0
2018-10-20 4.25時,72.3,2.0,0.0
2018-10-20 4.5時,66.5,2.0,0.0
2018-10-20 4.75時,68.7,2.0,0.0
2018-10-20 5.0時,67.7,2.3,2.0
2018-10-20 5.25時,66.3,2.0,0.0
2018-10-20 5.5時,66.0,2.0,0.0
2018-10-20 5.75時,66.3,2.3,0.0
2018-10-20 6.0時,72.7,2.0,0.0
2018-10-20 6.25時,70.0,2.0,0.0
2018-10-20 6.5時,67.3,2.0,0.0
2018-10-20 6.75時,76.3,2.7,0.0
2018-10-20 7.0時,100.0,3.0,251.0
2018-10-21 0.5時,96.8,1.0,0.0
2018-10-21 0.75時,84.0,1.3,0.0
2018-10-21 1.0時,77.3,2.0,0.0
2018-10-21 1.25時,76.0,2.3,0.0
2018-10-21 1.5時,78.0,1.3,0.0
2018-10-21 1.75時,76.7,1.0,0.0
2018-10-21 2.0時,77.7,1.0,0.0
2018-10-21 2.25時,77.7,1.3,0.0
2018-10-21 2.5時,78.7,1.0,0.0
2018-10-21 2.75時,78.0,1.0,0.0
2018-10-21 3.0時,74.0,2.0,0.0
2018-10-21 3.25時,73.0,2.0,0.0
2018-10-21 3.5時,75.5,1.3,0.0
2018-10-21 3.75時,75.8,1.7,0.0
2018-10-21 4.0時,77.7,2.3,0.0
2018-10-21 4.25時,74.0,1.0,0.0
2018-10-21 4.5時,76.3,1.3,0.0
2018-10-21 4.75時,77.0,2.0,0.0
2018-10-21 5.0時,82.7,2.0,0.0
2018-10-21 5.25時,82.0,2.0,0.0
2018-10-21 5.5時,77.0,2.3,0.0
2018-10-21 5.75時,79.3,2.0,0.0
2018-10-21 6.0時,89.0,2.0,0.0
2018-10-21 6.25時,89.3,2.7,0.0
2018-10-21 6.5時,88.7,2.0,0.0
2018-10-21 6.75時,74.3,2.0,0.0
2018-10-21 7.0時,81.7,2.7,0.0
2018-10-21 7.25時,80.3,2.0,0.0
2018-10-21 7.5時,71.0,2.0,0.0
2018-10-21 8.0時,74.7,2.7,0.0
2018-10-21 11.5時,75.0,3.0,118.5
2018-10-21 22.25時,68.7,2.7,0.0
2018-10-21 22.5時,73.7,2.7,0.0
2018-10-21 22.75時,86.7,3.0,64.5
2018-10-22 0.25時,74.7,3.0,49.0
2018-10-22 0.5時,56.7,1.7,0.0
2018-10-22 0.75時,59.0,1.0,0.0
2018-10-22 1.0時,57.7,1.3,0.0
2018-10-22 1.25時,57.7,2.0,0.0
2018-10-22 1.5時,63.5,2.0,0.0
2018-10-22 1.75時,57.0,2.0,0.0
2018-10-22 2.0時,58.0,2.0,0.0
2018-10-22 2.25時,57.0,1.0,0.0
2018-10-22 2.5時,58.7,1.0,0.0
2018-10-22 2.75時,55.3,1.7,0.0
2018-10-22 3.0時,59.0,2.0,0.0
2018-10-22 3.25時,61.0,2.3,0.0
2018-10-22 3.5時,86.3,2.0,0.0
2018-10-22 3.75時,70.7,2.3,0.0
2018-10-22 4.0時,55.5,2.0,0.0
2018-10-22 4.25時,57.0,2.0,0.0
2018-10-22 4.5時,60.0,2.0,0.0
2018-10-22 4.75時,62.5,1.0,0.0
2018-10-22 5.0時,59.8,1.7,0.0
2018-10-22 5.25時,65.3,2.0,0.0
2018-10-22 5.5時,68.5,2.0,0.0
2018-10-22 5.75時,67.3,2.0,0.0
2018-10-22 6.0時,75.7,2.0,0.0
2018-10-22 6.25時,83.5,2.3,0.0
2018-10-22 6.5時,87.5,2.7,153.0
2018-10-22 7.0時,84.0,3.0,241.0
2018-10-22 7.25時,81.7,3.0,299.3
2018-10-22 7.5時,97.0,3.0,295.3
2018-10-22 7.75時,90.7,3.0,165.3
2018-10-22 8.25時,87.0,3.0,127.7
2018-10-22 9.25時,74.0,3.0,171.0
2018-10-22 9.75時,76.3,3.0,29.0
2018-10-22 10.0時,84.0,3.0,197.0
2018-10-22 11.0時,85.7,3.0,163.5
2018-10-22 11.75時,81.7,3.0,63.0
2018-10-22 21.5時,87.7,3.0,227.0
2018-10-22 22.25時,81.0,3.0,264.5
2018-10-22 22.5時,82.0,3.0,77.7
2018-10-22 22.75時,88.5,3.0,232.3
2018-10-22 23.5時,89.5,3.0,26.0
2018-10-22 23.75時,87.7,3.0,110.0
2018-10-23 0.0時,86.2,3.0,12.0
2018-10-23 0.25時,84.0,3.0,41.5
2018-10-23 0.75時,78.3,2.0,0.0
2018-10-23 1.0時,90.3,2.3,0.0
2018-10-23 1.25時,78.7,2.0,0.0
2018-10-23 1.5時,73.7,2.0,0.0
2018-10-23 1.75時,72.7,1.0,0.0
2018-10-23 2.0時,74.0,1.0,0.0
2018-10-23 2.25時,73.0,1.0,0.0
2018-10-23 2.5時,69.0,1.0,0.0
2018-10-23 2.75時,70.3,1.3,0.0
2018-10-23 3.0時,71.7,1.0,0.0
2018-10-23 3.25時,70.7,1.7,0.0
2018-10-23 3.5時,71.3,2.0,0.0
2018-10-23 3.75時,69.0,2.0,0.0
2018-10-23 4.0時,77.0,2.0,0.0
2018-10-23 4.25時,83.3,2.0,0.0
2018-10-23 4.5時,90.0,2.0,0.0
2018-10-23 4.75時,70.0,2.3,0.0
2018-10-23 5.0時,72.7,2.0,0.0
2018-10-23 5.25時,70.7,2.3,0.0
2018-10-23 5.5時,74.3,2.0,0.0
2018-10-23 5.75時,73.5,2.0,0.0
2018-10-23 6.0時,87.3,2.0,0.0
2018-10-23 6.25時,87.5,2.7,0.0
2018-10-23 6.5時,75.0,3.0,84.0
2018-10-23 7.75時,88.0,3.0,235.0
2018-10-23 8.0時,80.7,3.0,88.0
2018-10-23 8.25時,84.7,3.0,173.0
2018-10-23 9.0時,74.0,3.0,38.0
2018-10-23 9.75時,83.3,3.0,99.0
2018-10-23 11.0時,96.7,3.0,146.0
2018-10-23 11.25時,76.0,3.0,139.0
2018-10-23 11.5時,97.0,3.0,17.0
2018-10-23 11.75時,92.3,3.0,171.0
2018-10-23 22.0時,80.7,3.0,204.0
2018-10-23 22.5時,92.3,3.0,338.0
2018-10-23 23.25時,85.7,3.0,38.0
2018-10-23 23.5時,81.3,3.0,36.0
2018-10-23 23.75時,87.0,3.0,23.0
2018-10-24 0.0時,87.0,3.0,82.0
2018-10-24 0.75時,83.5,3.0,85.0
2018-10-24 1.0時,71.0,2.3,0.0
2018-10-24 1.25時,70.0,1.0,0.0
2018-10-24 1.5時,77.0,1.3,0.0
2018-10-24 1.75時,76.3,1.0,0.0
2018-10-24 2.0時,71.0,2.0,0.0
2018-10-24 2.25時,73.0,2.3,0.0
2018-10-24 2.5時,67.3,2.0,0.0
2018-10-24 2.75時,66.3,1.3,0.0
2018-10-24 3.0時,67.0,1.0,0.0
2018-10-24 3.25時,65.0,1.3,0.0
2018-10-24 3.5時,65.0,1.0,0.0
2018-10-24 3.75時,64.3,1.3,0.0
2018-10-24 4.0時,61.3,1.0,0.0
2018-10-24 4.25時,62.3,1.3,0.0
2018-10-24 4.5時,64.8,1.3,0.0
2018-10-24 4.75時,68.7,2.0,0.0
2018-10-24 5.0時,63.3,2.0,0.0
2018-10-24 5.25時,65.0,1.0,0.0
2018-10-24 5.5時,66.3,2.0,0.0
2018-10-24 5.75時,70.3,2.3,0.0
2018-10-24 6.0時,92.7,2.0,0.0
2018-10-24 8.25時,103.0,3.0,186.0
2018-10-24 8.5時,112.3,3.0,437.0
2018-10-24 9.0時,74.7,3.0,182.0
2018-10-24 9.75時,88.7,3.0,24.5
2018-10-24 10.0時,79.0,3.0,204.0
2018-10-24 10.25時,96.0,3.0,297.7
2018-10-24 10.5時,88.7,3.0,197.0
2018-10-24 10.75時,94.8,3.0,152.3
2018-10-24 11.0時,90.7,3.0,134.0
2018-10-24 11.75時,86.8,3.0,318.0
2018-10-25 6.5時,79.0,3.0,156.0
2018-10-25 6.75時,88.0,3.0,53.5
2018-10-25 7.0時,77.3,3.0,112.3
2018-10-25 7.25時,94.3,3.0,269.0
2018-10-25 7.5時,95.0,3.0,328.3
2018-10-25 7.75時,81.0,3.0,169.0
2018-10-25 8.0時,76.3,3.0,127.3
2018-10-25 8.25時,91.3,3.0,113.0
2018-10-25 22.25時,80.0,3.0,29.0
2018-10-25 23.25時,86.0,3.0,45.0
2018-10-26 0.0時,88.0,3.0,50.0
2018-10-26 0.25時,75.0,2.7,0.0
2018-10-26 0.5時,76.0,2.0,0.0
2018-10-26 0.75時,71.0,2.0,0.0
2018-10-26 1.0時,76.7,2.0,0.0
2018-10-26 1.25時,70.0,2.0,0.0
2018-10-26 1.5時,74.0,2.0,0.0
2018-10-26 1.75時,74.3,1.0,0.0
2018-10-26 2.0時,72.0,1.3,0.0
2018-10-26 2.25時,71.3,2.3,0.0
2018-10-26 2.5時,64.7,2.0,0.0
2018-10-26 2.75時,65.0,1.0,0.0
2018-10-26 3.0時,66.7,1.0,0.0
2018-10-26 3.25時,67.3,1.3,0.0
2018-10-26 3.5時,61.0,2.0,0.0
2018-10-26 3.75時,59.0,2.0,0.0
2018-10-26 4.0時,62.3,2.0,0.0
2018-10-26 4.25時,60.7,2.0,0.0
2018-10-26 4.5時,79.7,2.0,0.0
2018-10-26 4.75時,60.0,1.3,0.0
2018-10-26 5.0時,65.3,1.0,0.0
2018-10-26 5.25時,67.0,1.3,0.0
2018-10-26 5.5時,64.0,2.0,0.0
2018-10-26 5.75時,64.0,2.0,0.0
2018-10-26 6.0時,71.7,2.7,0.0
2018-10-26 21.5時,86.7,3.0,230.7
2018-10-26 22.0時,74.5,3.0,18.0
2018-10-26 22.5時,78.0,3.0,18.0
2018-10-26 23.0時,80.3,3.0,55.3
2018-10-26 23.5時,81.3,3.0,10.0
2018-10-26 23.75時,81.5,3.0,97.0
2018-10-27 0.0時,86.7,3.0,31.0
2018-10-27 0.25時,79.5,2.7,0.0
2018-10-27 0.5時,98.0,2.3,0.0
2018-10-27 0.75時,82.0,2.3,0.0
2018-10-27 1.25時,83.3,2.0,0.0
2018-10-27 1.5時,72.3,2.3,0.0
2018-10-27 1.75時,69.0,1.7,0.0
2018-10-27 2.0時,68.0,1.0,0.0
2018-10-27 2.25時,70.7,1.0,0.0
2018-10-27 2.5時,68.0,1.0,0.0
2018-10-27 2.75時,63.0,1.3,0.0
2018-10-27 3.0時,66.0,2.0,0.0
2018-10-27 3.25時,64.3,2.0,0.0
2018-10-27 3.5時,65.3,1.3,0.0
2018-10-27 3.75時,74.7,1.0,0.0
2018-10-27 4.0時,70.7,1.7,0.0
2018-10-27 4.25時,76.0,2.0,0.0
2018-10-27 4.5時,74.0,2.0,0.0
2018-10-27 4.75時,70.0,2.0,0.0
2018-10-27 5.0時,73.0,2.0,0.0
2018-10-27 5.25時,77.3,2.0,0.0
2018-10-27 5.5時,74.7,2.0,0.0
2018-10-27 5.75時,72.0,2.0,0.0
2018-10-27 6.0時,80.0,1.0,0.0
2018-10-27 6.25時,80.0,1.7,0.0
2018-10-27 6.5時,76.8,2.0,0.0
2018-10-27 6.75時,87.0,3.0,12.0
2018-10-27 7.5時,87.7,3.0,204.3
2018-10-27 8.25時,98.0,3.0,167.0
2018-10-28 11.25時,70.7,3.0,134.0
2018-10-28 11.5時,79.5,3.0,50.5
2018-10-28 11.75時,82.0,3.0,80.0
2018-10-29 21.5時,82.7,3.0,155.7
2018-10-29 21.75時,88.3,3.0,227.0
2018-10-29 22.25時,101.0,3.0,26.5
2018-10-29 23.75時,80.0,2.7,0.0
2018-10-30 0.0時,79.8,2.3,0.0
2018-10-30 0.25時,74.3,1.3,0.0
2018-10-30 0.5時,73.3,1.3,0.0
2018-10-30 0.75時,70.0,2.0,0.0
2018-10-30 1.0時,84.7,2.0,0.0
2018-10-30 1.25時,70.3,2.0,0.0
2018-10-30 1.5時,73.0,2.0,0.0
2018-10-30 1.75時,75.0,1.0,0.0
2018-10-30 2.0時,70.3,1.7,0.0
2018-10-30 2.25時,76.0,2.0,0.0
2018-10-30 2.5時,72.0,2.0,0.0
2018-10-30 2.75時,70.0,2.0,0.0
2018-10-30 3.0時,70.0,2.3,0.0
2018-10-30 3.25時,69.0,2.0,0.0
2018-10-30 3.5時,71.3,2.0,0.0
2018-10-30 3.75時,63.0,2.0,0.0
2018-10-30 4.0時,85.3,2.0,0.0
2018-10-30 4.25時,69.3,2.0,0.0
2018-10-30 4.5時,59.0,2.0,0.0
2018-10-30 4.75時,60.5,2.0,0.0
2018-10-30 5.0時,58.3,2.0,0.0
2018-10-30 5.25時,61.2,2.3,0.0
2018-10-30 5.5時,64.3,2.0,0.0
2018-10-30 5.75時,73.7,2.0,0.0
2018-10-30 6.75時,84.0,3.0,166.0
2018-10-30 7.0時,78.2,3.0,74.0
2018-10-30 7.25時,80.0,3.0,389.0
2018-10-30 7.75時,73.5,3.0,202.7
2018-10-30 9.0時,87.3,3.0,63.0
2018-10-30 21.5時,83.0,3.0,21.0
2018-10-30 22.0時,85.7,3.0,239.5
2018-10-30 22.25時,78.7,3.0,300.0
2018-10-30 22.5時,86.0,3.0,235.3
2018-10-30 23.75時,83.0,3.0,61.0
2018-10-31 0.5時,79.0,3.0,37.5
2018-10-31 0.75時,86.0,3.0,19.0
2018-10-31 1.0時,74.0,2.7,0.0
2018-10-31 1.25時,72.3,1.0,0.0
2018-10-31 1.5時,72.7,1.3,0.0
2018-10-31 1.75時,67.7,1.0,0.0
2018-10-31 2.0時,66.0,1.7,0.0
2018-10-31 2.25時,69.0,2.0,0.0
2018-10-31 2.5時,64.0,1.7,0.0
2018-10-31 2.75時,64.3,1.0,0.0
2018-10-31 3.0時,67.3,1.3,0.0
2018-10-31 3.25時,68.3,1.3,0.0
2018-10-31 3.5時,64.3,2.0,0.0
2018-10-31 3.75時,64.0,2.0,0.0
2018-10-31 4.0時,67.0,2.0,0.0
2018-10-31 4.25時,68.0,2.0,0.0
2018-10-31 4.5時,68.7,2.0,0.0
2018-10-31 4.75時,68.7,2.0,0.0
2018-10-31 5.0時,72.7,2.0,0.0
2018-10-31 5.25時,69.3,2.0,0.0
2018-10-31 6.0時,81.0,3.0,34.0
2018-10-31 6.25時,89.3,3.0,115.5
2018-10-31 6.75時,84.7,3.0,63.0
2018-10-31 7.0時,80.3,3.0,212.0
2018-10-31 7.25時,79.0,3.0,311.0
2018-10-31 7.5時,89.0,3.0,355.7
2018-10-31 7.75時,82.3,3.0,139.3
2018-10-31 8.25時,86.3,3.0,13.0
2018-10-31 8.5時,84.0,3.0,57.0
2018-10-31 8.75時,79.7,3.0,93.3
2018-10-31 9.0時,79.0,3.0,188.0
2018-10-31 9.25時,80.7,3.0,31.0
2018-10-31 9.75時,76.0,3.0,134.0
2018-10-31 10.0時,90.3,3.0,378.0
2018-10-31 10.25時,92.7,3.0,400.0
2018-10-31 10.5時,82.3,3.0,88.5
2018-10-31 10.75時,88.7,3.0,147.0
2018-10-31 11.75時,75.0,3.0,151.5
2018-10-31 23.75時,88.0,3.0,32.0
