,heart,sleep,step
2018-09-18 23.0時,91.3,3.0,83.0
2018-09-19 21.75時,77.0,3.0,63.0
2018-09-19 22.25時,81.7,3.0,337.0
2018-09-19 23.25時,87.3,3.0,118.0
2018-09-19 23.5時,72.0,3.0,328.0
2018-09-19 23.75時,86.0,3.0,257.5
2018-09-20 0.5時,88.7,3.0,32.0
2018-09-20 0.75時,92.0,3.0,71.0
2018-09-20 1.25時,77.3,3.0,11.0
2018-09-20 1.75時,83.0,3.0,15.0
2018-09-20 2.25時,78.0,1.0,0.0
2018-09-20 2.5時,75.0,1.0,0.0
2018-09-20 2.75時,81.3,2.0,0.0
2018-09-20 3.0時,82.0,2.0,0.0
2018-09-20 3.25時,72.0,1.0,0.0
2018-09-20 3.5時,72.3,1.0,0.0
2018-09-20 3.75時,78.3,1.0,0.0
2018-09-20 4.0時,76.7,1.0,0.0
2018-09-20 4.25時,73.0,2.0,0.0
2018-09-20 4.5時,75.3,2.0,0.0
2018-09-20 4.75時,82.0,2.0,0.0
2018-09-20 5.0時,75.7,2.0,0.0
2018-09-20 5.25時,79.7,2.0,0.0
2018-09-20 5.5時,75.7,2.0,0.0
2018-09-20 5.75時,76.3,2.0,0.0
2018-09-20 6.0時,79.0,2.0,0.0
2018-09-20 6.75時,80.3,3.0,79.0
2018-09-20 7.0時,88.0,3.0,151.0
2018-09-20 7.5時,93.3,3.0,183.5
2018-09-20 7.75時,115.7,3.0,478.7
2018-09-20 8.0時,90.7,3.0,193.7
2018-09-20 8.5時,86.0,3.0,219.0
2018-09-20 8.75時,84.7,3.0,155.5
2018-09-20 9.0時,89.3,3.0,39.5
2018-09-20 10.0時,79.7,3.0,93.7
2018-09-20 10.25時,74.7,3.0,35.0
2018-09-20 11.75時,76.0,3.0,134.3
2018-09-20 21.5時,90.3,3.0,270.0
2018-09-20 21.75時,90.0,3.0,100.0
2018-09-20 22.0時,94.0,3.0,391.7
2018-09-20 22.25時,81.5,3.0,300.5
2018-09-20 22.5時,85.0,3.0,195.0
2018-09-20 23.0時,97.0,3.0,184.0
2018-09-20 23.5時,95.0,2.3,0.0
2018-09-20 23.75時,96.0,1.7,0.0
2018-09-21 0.0時,89.7,1.0,0.0
2018-09-21 0.25時,89.2,1.0,0.0
2018-09-21 0.5時,88.7,1.0,0.0
2018-09-21 0.75時,87.7,1.0,0.0
2018-09-21 1.0時,85.3,1.0,0.0
2018-09-21 1.25時,84.3,1.0,0.0
2018-09-21 1.5時,81.3,1.3,0.0
2018-09-21 1.75時,82.0,1.0,0.0
2018-09-21 2.0時,78.0,1.3,59.0
2018-09-21 2.25時,79.3,1.0,0.0
2018-09-21 2.5時,80.0,1.0,0.0
2018-09-21 2.75時,77.3,1.3,0.0
2018-09-21 3.0時,78.7,2.0,0.0
2018-09-21 3.25時,76.3,2.0,0.0
2018-09-21 3.5時,74.0,2.0,0.0
2018-09-21 3.75時,80.3,2.0,0.0
2018-09-21 4.0時,80.7,2.0,0.0
2018-09-21 4.25時,81.7,2.0,0.0
2018-09-21 4.5時,89.7,2.0,0.0
2018-09-21 4.75時,85.0,2.0,0.0
2018-09-21 5.0時,94.3,1.0,0.0
2018-09-21 5.25時,97.5,1.7,0.0
2018-09-21 5.5時,95.7,2.0,0.0
2018-09-21 5.75時,88.7,3.0,68.5
2018-09-21 6.0時,94.7,3.0,52.0
2018-09-21 6.25時,78.0,3.0,93.0
2018-09-21 6.5時,82.3,3.0,87.3
2018-09-21 7.0時,94.0,3.0,265.7
2018-09-21 7.25時,95.7,3.0,475.7
2018-09-21 7.5時,78.0,3.0,236.0
2018-09-21 8.0時,88.0,3.0,206.0
2018-09-21 8.75時,81.0,3.0,47.0
2018-09-21 9.0時,92.7,3.0,98.0
2018-09-21 9.25時,82.7,3.0,39.0
2018-09-21 9.5時,84.7,3.0,36.0
2018-09-21 9.75時,78.7,3.0,268.0
2018-09-21 10.0時,81.7,3.0,39.0
2018-09-21 10.25時,83.3,3.0,37.0
2018-09-21 11.25時,82.3,3.0,25.0
2018-09-21 11.75時,82.7,3.0,239.7
2018-09-21 21.5時,76.3,3.0,352.0
2018-09-21 21.75時,87.8,3.0,404.8
2018-09-21 22.0時,93.0,3.0,355.0
2018-09-21 22.25時,88.7,3.0,395.0
2018-09-21 22.75時,81.0,3.0,46.0
2018-09-21 23.0時,73.7,3.0,40.0
2018-09-21 23.25時,80.3,3.0,41.5
2018-09-21 23.5時,79.3,3.0,14.0
2018-09-22 3.0時,70.0,3.0,188.0
2018-09-22 3.5時,65.0,2.0,0.0
2018-09-22 3.75時,66.0,2.0,0.0
2018-09-22 4.0時,68.0,2.0,0.0
2018-09-22 4.25時,68.3,2.0,0.0
2018-09-22 4.5時,78.0,2.0,0.0
2018-09-22 4.75時,77.7,2.0,0.0
2018-09-22 5.0時,65.7,1.7,0.0
2018-09-22 5.25時,66.3,1.0,0.0
2018-09-22 5.5時,65.0,2.0,0.0
2018-09-22 5.75時,67.7,2.0,0.0
2018-09-22 6.0時,65.0,2.0,0.0
2018-09-22 6.25時,66.0,1.0,0.0
2018-09-22 6.5時,72.7,2.0,95.0
2018-09-22 7.25時,96.3,3.0,415.0
2018-09-22 8.0時,82.3,3.0,71.5
2018-09-22 8.25時,81.0,3.0,144.0
2018-09-22 8.5時,85.3,3.0,105.0
2018-09-22 8.75時,88.3,3.0,278.0
2018-09-22 9.0時,89.3,3.0,150.0
2018-09-22 9.25時,89.0,3.0,58.5
2018-09-22 9.5時,84.3,3.0,54.0
2018-09-22 9.75時,81.0,3.0,103.5
2018-09-22 11.75時,88.0,3.0,57.0
2018-09-22 21.5時,91.7,3.0,100.0
2018-09-22 22.0時,88.0,3.0,10.0
2018-09-22 23.75時,94.0,3.0,223.5
2018-09-23 0.0時,90.5,3.0,44.0
2018-09-23 0.5時,82.7,2.0,0.0
2018-09-23 0.75時,93.0,2.0,0.0
2018-09-23 1.0時,79.3,1.0,0.0
2018-09-23 1.25時,80.5,1.7,0.0
2018-09-23 1.5時,91.3,1.7,0.0
2018-09-23 1.75時,91.0,1.0,0.0
2018-09-23 2.0時,81.7,1.7,0.0
2018-09-23 2.25時,76.7,2.0,0.0
2018-09-23 2.5時,80.0,1.7,0.0
2018-09-23 2.75時,79.7,1.0,0.0
2018-09-23 3.0時,92.7,1.7,0.0
2018-09-23 3.25時,77.0,1.3,0.0
2018-09-23 3.5時,81.3,1.0,0.0
2018-09-23 3.75時,78.3,2.0,0.0
2018-09-23 4.0時,76.7,2.0,0.0
2018-09-23 4.25時,75.5,2.3,0.0
2018-09-23 4.5時,77.3,2.0,0.0
2018-09-23 4.75時,81.7,1.0,0.0
2018-09-23 5.0時,87.3,1.7,0.0
2018-09-23 5.25時,82.7,3.0,58.0
2018-09-23 5.5時,77.3,2.7,0.0
2018-09-23 5.75時,77.0,2.0,0.0
2018-09-23 6.0時,74.7,2.0,0.0
2018-09-23 6.25時,87.3,2.0,0.0
2018-09-23 6.5時,76.3,2.0,0.0
2018-09-23 6.75時,80.7,2.0,0.0
2018-09-23 7.0時,78.0,2.0,0.0
2018-09-23 7.25時,82.0,3.0,62.0
2018-09-23 8.25時,74.7,3.0,107.0
2018-09-23 8.5時,79.0,3.0,61.0
2018-09-23 8.75時,81.3,3.0,153.5
2018-09-23 22.0時,77.0,1.7,0.0
2018-09-23 22.25時,77.0,1.0,0.0
2018-09-23 22.5時,73.0,1.3,0.0
2018-09-23 22.75時,72.0,1.0,0.0
2018-09-23 23.0時,71.7,1.3,0.0
2018-09-23 23.25時,64.3,2.0,0.0
2018-09-23 23.5時,91.7,2.0,0.0
2018-09-23 23.75時,66.5,2.0,0.0
2018-09-24 0.0時,60.7,1.0,0.0
2018-09-24 0.25時,66.8,1.7,0.0
2018-09-24 0.5時,63.0,1.0,0.0
2018-09-24 0.75時,61.0,1.0,0.0
2018-09-24 1.0時,60.0,1.0,0.0
2018-09-24 1.25時,56.7,1.7,0.0
2018-09-24 1.5時,56.7,2.0,0.0
2018-09-24 1.75時,57.3,2.0,0.0
2018-09-24 2.0時,59.0,2.0,0.0
2018-09-24 2.25時,60.3,1.7,0.0
2018-09-24 2.5時,56.3,1.0,0.0
2018-09-24 2.75時,57.7,1.0,0.0
2018-09-24 3.0時,58.0,2.0,0.0
2018-09-24 3.25時,63.7,1.7,0.0
2018-09-24 3.5時,59.3,1.0,0.0
2018-09-24 3.75時,59.7,1.0,0.0
2018-09-24 4.0時,57.0,1.3,0.0
2018-09-24 4.25時,59.3,1.0,0.0
2018-09-24 4.5時,63.3,1.7,0.0
2018-09-24 4.75時,58.3,2.0,0.0
2018-09-24 5.0時,58.3,1.0,0.0
2018-09-24 5.25時,58.0,1.0,0.0
2018-09-24 5.5時,64.7,2.0,0.0
2018-09-24 5.75時,72.7,2.3,0.0
2018-09-24 6.0時,61.0,2.0,0.0
2018-09-24 6.25時,71.0,2.0,0.0
2018-09-24 6.5時,79.3,3.0,48.5
2018-09-24 6.75時,62.0,3.0,66.0
2018-09-24 7.25時,70.3,3.0,140.5
2018-09-24 8.5時,89.0,3.0,53.0
2018-09-24 9.0時,90.0,3.0,30.0
2018-09-24 9.25時,77.3,3.0,94.5
2018-09-24 9.5時,82.0,3.0,36.0
2018-09-24 10.25時,85.7,3.0,12.0
2018-09-24 10.5時,83.3,3.0,33.0
2018-09-24 10.75時,96.3,3.0,236.0
2018-09-24 11.0時,100.3,3.0,199.3
2018-09-24 11.25時,84.7,3.0,189.0
2018-09-24 22.0時,86.0,3.0,56.5
2018-09-24 22.5時,82.3,3.0,19.0
2018-09-24 23.25時,85.0,2.0,0.0
2018-09-24 23.5時,83.3,2.3,0.0
2018-09-24 23.75時,84.5,2.0,0.0
2018-09-25 0.0時,84.7,2.0,0.0
2018-09-25 0.25時,85.7,2.3,0.0
2018-09-25 0.5時,78.7,2.0,0.0
2018-09-25 0.75時,80.7,1.7,0.0
2018-09-25 1.0時,80.7,1.0,0.0
2018-09-25 1.25時,75.0,2.0,0.0
2018-09-25 1.5時,76.0,2.0,0.0
2018-09-25 1.75時,73.7,2.0,0.0
2018-09-25 2.0時,75.3,2.0,0.0
2018-09-25 2.25時,72.3,1.3,0.0
2018-09-25 2.5時,73.7,1.0,0.0
2018-09-25 2.75時,68.0,2.0,0.0
2018-09-25 3.0時,69.0,2.0,0.0
2018-09-25 3.25時,74.3,2.3,0.0
2018-09-25 3.5時,73.3,1.7,0.0
2018-09-25 3.75時,70.0,1.0,0.0
2018-09-25 4.0時,68.7,1.0,0.0
2018-09-25 4.25時,69.3,1.0,0.0
2018-09-25 4.5時,67.7,1.3,0.0
2018-09-25 4.75時,76.0,1.3,0.0
2018-09-25 5.0時,69.7,1.3,0.0
2018-09-25 5.25時,77.7,1.0,0.0
2018-09-25 5.5時,71.3,2.0,0.0
2018-09-25 5.75時,69.7,2.0,0.0
2018-09-25 6.0時,77.7,2.0,0.0
2018-09-25 6.25時,73.0,2.5,132.0
2018-09-25 6.75時,79.0,3.0,42.0
2018-09-25 7.0時,80.3,3.0,227.0
2018-09-25 7.25時,90.0,3.0,206.7
2018-09-25 7.5時,80.7,3.0,411.7
2018-09-25 7.75時,100.0,3.0,311.0
2018-09-25 8.0時,84.7,3.0,52.0
2018-09-25 8.25時,79.7,3.0,160.5
2018-09-25 8.75時,88.0,3.0,93.0
2018-09-25 9.5時,69.7,3.0,70.0
2018-09-25 9.75時,91.0,3.0,18.0
2018-09-25 10.5時,90.7,3.0,181.5
2018-09-25 10.75時,89.3,3.0,25.0
2018-09-25 11.75時,77.7,3.0,216.5
2018-09-25 21.75時,95.3,3.0,68.0
2018-09-25 22.0時,93.0,3.0,92.5
2018-09-25 22.25時,90.7,3.0,76.0
2018-09-25 23.0時,89.3,3.0,45.0
2018-09-26 0.0時,93.0,3.0,173.0
2018-09-26 0.25時,88.0,2.3,0.0
2018-09-26 0.5時,89.0,1.0,0.0
2018-09-26 0.75時,89.0,2.0,0.0
2018-09-26 1.0時,82.3,2.0,0.0
2018-09-26 1.25時,84.7,1.3,0.0
2018-09-26 1.5時,74.7,1.0,0.0
2018-09-26 1.75時,76.5,1.3,0.0
2018-09-26 2.0時,89.0,1.0,0.0
2018-09-26 2.25時,90.7,1.7,0.0
2018-09-26 2.5時,99.3,2.0,0.0
2018-09-26 2.75時,70.7,2.0,0.0
2018-09-26 3.0時,70.3,2.0,0.0
2018-09-26 3.25時,69.0,2.3,0.0
2018-09-26 3.5時,64.7,1.7,0.0
2018-09-26 3.75時,74.0,1.0,0.0
2018-09-26 4.0時,66.7,1.7,0.0
2018-09-26 4.25時,62.0,2.0,0.0
2018-09-26 4.5時,68.3,2.0,0.0
2018-09-26 4.75時,63.3,2.0,0.0
2018-09-26 5.0時,63.0,2.0,0.0
2018-09-26 5.25時,66.3,2.0,0.0
2018-09-26 5.5時,68.0,2.0,0.0
2018-09-26 5.75時,72.7,2.0,0.0
2018-09-26 6.25時,93.0,3.0,264.0
2018-09-26 6.5時,77.0,3.0,29.0
2018-09-26 6.75時,87.7,3.0,55.5
2018-09-26 7.0時,83.3,3.0,190.0
2018-09-26 7.25時,82.7,3.0,293.0
2018-09-26 7.5時,97.7,3.0,472.3
2018-09-26 7.75時,88.0,3.0,220.0
2018-09-26 8.5時,76.0,3.0,105.0
2018-09-26 8.75時,86.0,3.0,103.0
2018-09-26 9.0時,100.0,3.0,49.0
2018-09-26 9.75時,78.0,3.0,45.0
2018-09-26 10.0時,80.0,3.0,20.0
2018-09-26 10.5時,84.3,3.0,127.0
2018-09-26 11.5時,101.3,3.0,489.7
2018-09-26 11.75時,88.7,3.0,156.5
2018-09-27 1.5時,68.5,1.0,0.0
2018-09-27 1.75時,67.0,1.7,0.0
2018-09-27 2.0時,73.3,1.3,0.0
2018-09-27 2.25時,66.0,1.3,0.0
2018-09-27 2.5時,84.3,1.0,0.0
2018-09-27 2.75時,80.7,1.0,0.0
2018-09-27 3.0時,70.7,1.7,0.0
2018-09-27 3.25時,66.0,1.0,0.0
2018-09-27 3.5時,62.0,1.3,0.0
2018-09-27 3.75時,58.7,2.0,0.0
2018-09-27 4.0時,61.0,2.0,0.0
2018-09-27 4.25時,62.0,3.0,393.0
2018-09-27 4.5時,63.7,2.3,0.0
2018-09-27 4.75時,63.3,2.0,0.0
2018-09-27 5.0時,61.3,2.0,0.0
2018-09-27 7.0時,91.7,3.0,317.3
2018-09-27 7.75時,91.0,3.0,321.0
2018-09-27 9.25時,86.0,3.0,23.0
2018-09-27 9.5時,69.3,3.0,57.0
2018-09-27 11.0時,74.0,3.0,240.0
2018-09-27 11.75時,89.3,3.0,117.0
2018-09-27 21.5時,81.5,3.0,93.0
2018-09-27 21.75時,77.7,3.0,59.0
2018-09-27 22.0時,92.0,3.0,185.3
2018-09-27 22.5時,82.3,3.0,233.3
2018-09-27 22.75時,94.0,3.0,141.3
2018-09-27 23.25時,86.3,3.0,23.0
2018-09-27 23.5時,87.0,3.0,30.0
2018-09-27 23.75時,80.0,3.0,46.5
2018-09-28 0.25時,82.5,3.0,36.0
2018-09-28 0.5時,76.7,3.0,41.0
2018-09-28 0.75時,88.0,3.0,145.0
2018-09-28 1.25時,72.0,2.3,0.0
2018-09-28 1.5時,78.5,1.7,0.0
2018-09-28 1.75時,73.5,1.0,0.0
2018-09-28 2.0時,71.7,1.0,0.0
2018-09-28 2.25時,71.3,1.0,0.0
2018-09-28 2.5時,74.0,1.0,0.0
2018-09-28 2.75時,76.0,1.0,0.0
2018-09-28 3.0時,75.0,1.0,0.0
2018-09-28 3.25時,74.3,1.0,0.0
2018-09-28 3.5時,74.7,1.0,0.0
2018-09-28 3.75時,75.0,2.0,0.0
2018-09-28 4.0時,73.7,1.3,0.0
2018-09-28 4.25時,75.0,1.0,0.0
2018-09-28 4.5時,74.0,1.3,0.0
2018-09-28 4.75時,77.0,2.0,0.0
2018-09-28 5.0時,76.7,2.0,0.0
2018-09-28 5.25時,75.5,2.7,0.0
2018-09-28 5.5時,77.7,2.0,0.0
2018-09-28 5.75時,81.3,2.0,0.0
2018-09-28 6.0時,88.0,2.7,64.0
2018-09-28 6.5時,96.0,3.0,98.0
2018-09-28 7.0時,89.0,3.0,174.0
2018-09-28 7.25時,95.3,3.0,285.7
2018-09-28 7.5時,81.5,3.0,361.5
2018-09-28 7.75時,97.0,3.0,250.0
2018-09-28 8.0時,97.0,3.0,161.5
2018-09-28 8.25時,90.0,3.0,12.0
2018-09-28 8.5時,82.3,3.0,72.0
2018-09-28 9.0時,97.0,3.0,81.0
2018-09-28 9.25時,86.7,3.0,91.5
2018-09-28 9.5時,78.0,3.0,147.5
2018-09-28 10.25時,90.0,3.0,172.5
2018-09-28 10.5時,86.0,3.0,195.0
2018-09-28 10.75時,100.7,3.0,152.0
2018-09-28 11.0時,78.3,3.0,110.0
2018-09-28 11.75時,94.0,3.0,270.7
2018-09-28 21.5時,97.0,3.0,332.3
2018-09-28 21.75時,74.7,3.0,297.7
2018-09-28 22.0時,75.7,3.0,204.7
2018-09-28 22.25時,78.5,3.0,241.7
2018-09-28 23.5時,83.3,3.0,104.5
2018-09-29 0.25時,83.7,3.0,31.0
2018-09-29 0.5時,79.3,2.7,0.0
2018-09-29 0.75時,88.3,2.5,0.0
2018-09-29 1.5時,70.7,1.0,0.0
2018-09-29 1.75時,68.0,1.7,0.0
2018-09-29 2.0時,68.0,2.3,0.0
2018-09-29 2.25時,72.8,1.7,0.0
2018-09-29 2.5時,78.3,1.0,0.0
2018-09-29 2.75時,68.0,1.3,0.0
2018-09-29 3.0時,66.0,1.0,0.0
2018-09-29 3.25時,67.3,1.0,0.0
2018-09-29 3.5時,64.0,2.0,0.0
2018-09-29 3.75時,69.5,1.0,0.0
2018-09-29 4.0時,66.0,1.0,0.0
2018-09-29 4.25時,64.0,2.0,0.0
2018-09-29 4.5時,63.0,2.0,0.0
2018-09-29 4.75時,71.3,2.0,0.0
2018-09-29 5.0時,67.0,2.0,0.0
2018-09-29 5.25時,84.3,2.0,0.0
2018-09-29 5.5時,59.3,2.0,0.0
2018-09-29 5.75時,61.5,2.3,0.0
2018-09-29 6.0時,68.7,2.0,0.0
2018-09-29 6.25時,61.5,2.0,0.0
2018-09-29 6.5時,61.0,2.0,0.0
2018-09-29 6.75時,67.0,2.0,0.0
2018-09-29 7.0時,84.0,2.0,70.0
2018-09-29 8.0時,79.5,3.0,73.5
2018-09-29 8.5時,87.7,3.0,175.5
2018-09-29 9.25時,89.0,3.0,431.3
2018-09-29 9.5時,77.0,3.0,307.0
2018-09-29 10.5時,82.7,3.0,125.7
2018-09-29 11.75時,73.7,3.0,18.0
2018-09-29 22.25時,77.2,3.0,219.0
2018-09-29 22.5時,79.7,3.0,125.0
2018-09-30 1.25時,70.5,3.0,53.0
2018-09-30 1.5時,68.0,2.3,0.0
2018-09-30 1.75時,69.3,2.0,0.0
2018-09-30 2.0時,67.0,1.3,0.0
2018-09-30 2.25時,66.3,1.0,0.0
2018-09-30 2.5時,67.0,1.0,0.0
2018-09-30 2.75時,61.0,1.3,0.0
2018-09-30 3.0時,57.0,2.0,0.0
2018-09-30 3.25時,57.3,1.7,0.0
2018-09-30 3.5時,58.0,1.0,0.0
2018-09-30 3.75時,57.3,1.0,0.0
2018-09-30 4.0時,60.7,2.0,0.0
2018-09-30 4.25時,54.7,2.0,0.0
2018-09-30 4.5時,58.0,2.0,0.0
2018-09-30 4.75時,66.7,2.0,0.0
2018-09-30 5.0時,63.7,2.0,0.0
2018-09-30 5.25時,57.7,2.0,0.0
2018-09-30 5.5時,56.5,2.0,0.0
2018-09-30 5.75時,61.8,2.0,0.0
2018-09-30 6.0時,59.0,2.0,0.0
2018-09-30 6.25時,59.7,1.7,0.0
2018-09-30 6.5時,61.2,1.0,0.0
2018-09-30 6.75時,59.7,1.0,0.0
2018-09-30 7.0時,59.5,1.7,0.0
2018-09-30 7.25時,70.3,2.0,0.0
2018-09-30 7.5時,77.2,3.0,10.0
2018-09-30 7.75時,74.0,3.0,131.0
2018-09-30 8.5時,74.0,3.0,89.0
2018-09-30 8.75時,91.7,3.0,250.7
2018-09-30 9.0時,85.0,3.0,240.3
2018-09-30 10.75時,82.3,3.0,163.7
2018-09-30 11.0時,83.3,3.0,147.3
2018-09-30 11.25時,84.3,3.0,271.0
2018-09-30 11.5時,76.7,3.0,106.3
2018-09-30 11.75時,92.0,3.0,122.0
2018-09-30 21.75時,93.3,3.0,27.0
2018-09-30 22.5時,93.0,3.0,137.0
2018-09-30 23.5時,91.0,2.7,0.0
2018-09-30 23.75時,90.5,2.0,0.0
